episode,north,south,east,west
543,0.607595443,0.599717091,0.742783329,0.624437106
544,0.607595443,0.599717091,0.766970621,0.624437106
545,0.607595443,0.599717091,0.783774789,0.624437106
546,0.607595443,0.599717091,0.794532134,0.624437106
547,0.607595443,0.599717091,0.801088437,0.624437106
548,0.524347282,0.524221857,0.522082714,0.503094461
549,0.584694459,0.524221857,0.522082714,0.503094461
550,0.584694459,0.524221857,0.624801766,0.503094461
551,0.584694459,0.524221857,0.696781087,0.503094461
552,0.610014206,0.618067984,0.747653409,0.49665234
553,0.641451137,0.618067984,0.773671756,0.49665234
554,0.641451137,0.618067984,0.789258403,0.49665234
555,0.641451137,0.618067984,0.778609004,0.49665234
556,0.641451137,0.618067984,0.781344195,0.49665234
557,0.641451137,0.643058635,0.765707417,0.49665234
558,0.641451137,0.643058635,0.782638171,0.49665234
559,0.641451137,0.643058635,0.793711317,0.49665234
560,0.641451137,0.643058635,0.783958208,0.540594048
561,0.641451137,0.643058635,0.776728207,0.540594048
562,0.641451137,0.643058635,0.793038132,0.540594048
563,0.641451137,0.643058635,0.801356081,0.540594048
564,0.641451137,0.701680013,0.805596548,0.608912095
565,0.641451137,0.701680013,0.797634565,0.608912095
566,0.641451137,0.701680013,0.798735428,0.608912095
567,0.641451137,0.701680013,0.801826787,0.627904316
568,0.701595865,0.701680013,0.80464293,0.627904316
569,0.701595865,0.701680013,0.806686233,0.627904316
570,0.701595865,0.701680013,0.808025501,0.627904316
571,0.701595865,0.701680013,0.808853942,0.627904316
572,0.714782207,0.701680013,0.809347567,0.627904316
573,0.714782207,0.701680013,0.799511067,0.627904316
574,0.714782207,0.701680013,0.779686398,0.627904316
575,0.714782207,0.701680013,0.79230252,0.626052792
576,0.714782207,0.701680013,0.79988092,0.626052792
577,0.663740591,0.652807275,0.608270551,0.626052792
578,0.599025883,0.589158565,0.634903176,0.579062555
579,0.599025883,0.589158565,0.631681094,0.579062555
580,0.599025883,0.589158565,0.659663272,0.579062555
581,0.599025883,0.589158565,0.712139013,0.545298883
582,0.620019607,0.589158565,0.592281561,0.556194064
583,0.606226973,0.523891757,0.546392124,0.53950115
584,0.639281484,0.523891757,0.546392124,0.53950115
585,0.520698764,0.521574071,0.685180375,0.53950115
586,0.520698764,0.592890271,0.727950968,0.53950115
587,0.520698764,0.592890271,0.749336265,0.53950115
588,0.520698764,0.616786389,0.597874708,0.53950115
589,0.520698764,0.563827656,0.607460477,0.53950115
590,0.520698764,0.563827656,0.652778722,0.53950115
591,0.520698764,0.563827656,0.711006859,0.53950115
592,0.520698764,0.563827656,0.750312178,0.53950115
593,0.520698764,0.563827656,0.775060464,0.53950115
594,0.520698764,0.563827656,0.789982419,0.546524087
595,0.598066866,0.563827656,0.778967743,0.546524087
596,0.598066866,0.563827656,0.774372725,0.606270754
597,0.598066866,0.563827656,0.791867886,0.606270754
598,0.598066866,0.563827656,0.800774705,0.606270754
599,0.598066866,0.563827656,0.805307733,0.606270754
600,0.661421913,0.563827656,0.808767219,0.626450804
601,0.661421913,0.563827656,0.809363705,0.626450804
602,0.661421913,0.563827656,0.8096719,0.626450804
603,0.661421913,0.563827656,0.809830974,0.626450804
604,0.661421913,0.563827656,0.809912999,0.626450804
605,0.661421913,0.563827656,0.809955255,0.626450804
606,0.661421913,0.563827656,0.809987881,0.626450804
607,0.661421913,0.646408374,0.750763001,0.626450804
608,0.661421913,0.646408374,0.75174041,0.626450804
609,0.661421913,0.646408374,0.775934197,0.626450804
610,0.661421913,0.646408374,0.77110074,0.626450804
611,0.661421913,0.646408374,0.789316368,0.626450804
612,0.661421913,0.646408374,0.799041183,0.668417767
613,0.661421913,0.646408374,0.804212091,0.646097855
614,0.661421913,0.646408374,0.806951795,0.646097855
615,0.661421913,0.646408374,0.808398773,0.646097855
616,0.659021908,0.646408374,0.769751384,0.646097855
617,0.622432402,0.618040588,0.578686725,0.646097855
618,0.561745243,0.564413133,0.618643563,0.576911214
619,0.561745243,0.57939489,0.639492352,0.576911214
620,0.561745243,0.577469003,0.640018413,0.576911214
621,0.561745243,0.65137062,0.640018413,0.576911214
622,0.561745243,0.618802089,0.682645325,0.576911214
623,0.599953671,0.653731974,0.648353448,0.576911214
624,0.591735887,0.621045375,0.638971148,0.555119138
625,0.591735887,0.621045375,0.679382786,0.526612238
626,0.591735887,0.589993106,0.605124749,0.521459024
627,0.591735887,0.589993106,0.654767096,0.521459024
628,0.591735887,0.589993106,0.705985909,0.521459024
629,0.591735887,0.589993106,0.744794135,0.521459024
630,0.579342408,0.589993106,0.770705314,0.595803764
631,0.579342408,0.589993106,0.787052952,0.595803764
632,0.579342408,0.589993106,0.796876624,0.595803764
633,0.579342408,0.653591034,0.802613386,0.595803764
634,0.579342408,0.653591034,0.80589423,0.595803764
635,0.579342408,0.653591034,0.807740883,0.603507511
636,0.669101863,0.653591034,0.751165304,0.603507511
637,0.672575318,0.653591034,0.780531094,0.603507511
638,0.672575318,0.653591034,0.795239768,0.603507511
639,0.672575318,0.653591034,0.744536299,0.603507511
640,0.672575318,0.653591034,0.729536536,0.603507511
641,0.672575318,0.653591034,0.715986999,0.603507511
642,0.672575318,0.653591034,0.623168058,0.603507511
643,0.605218331,0.580195546,0.656925957,0.582928001
644,0.605218331,0.580195546,0.588098481,0.582928001
645,0.550729858,0.551185768,0.574357547,0.545773009
646,0.513396906,0.497445156,0.536178175,0.501216604
647,0.513396906,0.497445156,0.592069438,0.501216604
648,0.513396906,0.497445156,0.660524894,0.501216604
649,0.513396906,0.497445156,0.715007535,0.501216604
650,0.513396906,0.570475969,0.752376311,0.501216604
651,0.513396906,0.5688069,0.75731502,0.501216604
652,0.513396906,0.5688069,0.629982507,0.501216604
653,0.513396906,0.5688069,0.65262019,0.501216604
654,0.513396906,0.578082535,0.697624563,0.501216604
655,0.513396906,0.578082535,0.736969516,0.501216604
656,0.513396906,0.578082535,0.765063375,0.501216604
657,0.513396906,0.578082535,0.783320996,0.577766804
658,0.513396906,0.641535716,0.78453542,0.577766804
659,0.513396906,0.641535716,0.791205171,0.577766804
660,0.513396906,0.641535716,0.797571316,0.6046215
661,0.513396906,0.641535716,0.802270023,0.6046215
662,0.513396906,0.641535716,0.785320444,0.6046215
663,0.513396906,0.641535716,0.797281313,0.6046215
664,0.513396906,0.641535716,0.803451202,0.6046215
665,0.513396906,0.682320899,0.806630874,0.6046215
666,0.513396906,0.682320899,0.653739153,0.6046215
667,0.513396906,0.618285046,0.658184613,0.6046215
668,0.513396906,0.618285046,0.688263084,0.6046215
669,0.513396906,0.618285046,0.709010354,0.6046215
670,0.513396906,0.618285046,0.748047871,0.6046215
671,0.593319995,0.618285046,0.756604823,0.6046215
672,0.593319995,0.632591085,0.751541181,0.6046215
673,0.593319995,0.632591085,0.654771907,0.6046215
674,0.593319995,0.632591085,0.589820689,0.570392549
675,0.570630758,0.55756901,0.566697957,0.569862263
676,0.605725098,0.55756901,0.566697957,0.534790479
677,0.546666901,0.55756901,0.612180632,0.534790479
678,0.548814735,0.55756901,0.657701627,0.534790479
679,0.548814735,0.55756901,0.714808727,0.534790479
680,0.548814735,0.55756901,0.75288332,0.534790479
681,0.548814735,0.55756901,0.776681138,0.534790479
682,0.62391388,0.55756901,0.790960308,0.534790479
683,0.62391388,0.638465016,0.80553731,0.534790479
684,0.62391388,0.638465016,0.787035157,0.534790479
685,0.62391388,0.638465016,0.778544167,0.577562439
686,0.62391388,0.638465016,0.774659713,0.59201892
687,0.62391388,0.667829379,0.792255473,0.59201892
688,0.690750914,0.667829379,0.801090545,0.59201892
689,0.690750914,0.667829379,0.805526677,0.59201892
690,0.690750914,0.667829379,0.787615874,0.59201892
691,0.690750914,0.667829379,0.798803288,0.59201892
692,0.690750914,0.667829379,0.807197335,0.59201892
693,0.690750914,0.667829379,0.808597505,0.59201892
694,0.690750914,0.654538506,0.809648505,0.618760959
695,0.709717284,0.654538506,0.770353597,0.618760959
696,0.709717284,0.654538506,0.770917813,0.618760959
697,0.526449315,0.502108081,0.51772387,0.527031881
698,0.500126849,0.488218387,0.588150077,0.47636849
699,0.500126849,0.488218387,0.632546793,0.47636849
700,0.599114879,0.488218387,0.718753729,0.451500334
701,0.622996618,0.488218387,0.772992459,0.451500334
702,0.622996618,0.488218387,0.776875838,0.451500334
703,0.622996618,0.488218387,0.786127723,0.531936613
704,0.622996618,0.488218387,0.778689065,0.531936613
705,0.622996618,0.488218387,0.792516983,0.531936613
706,0.622996618,0.488218387,0.800344717,0.531936613
707,0.622996618,0.488218387,0.646313938,0.531936613
708,0.562254447,0.508704448,0.5377201,0.531936613
709,0.498440535,0.507366726,0.498909989,0.50951533
710,0.498440535,0.481998389,0.559712239,0.479411113
711,0.498440535,0.481998389,0.602442339,0.458714885
712,0.498440535,0.481998389,0.650841072,0.442987467
713,0.498440535,0.481998389,0.611948888,0.442987467
714,0.498440535,0.481998389,0.659874133,0.442987467
715,0.498440535,0.481998389,0.692890058,0.442987467
716,0.581621745,0.481998389,0.665117813,0.442987467
717,0.581621745,0.481998389,0.682950325,0.52079675
718,0.581621745,0.481998389,0.702097114,0.52079675
719,0.581621745,0.481998389,0.728744266,0.52079675
720,0.581621745,0.481998389,0.755719988,0.528739093
721,0.581621745,0.481998389,0.775951779,0.55827338
722,0.581621745,0.481998389,0.77374937,0.55827338
723,0.581621745,0.481998389,0.782261426,0.627323907
724,0.581621745,0.481998389,0.791324083,0.622481164
725,0.581621745,0.481998389,0.798258727,0.622481164
726,0.581621745,0.481998389,0.802927706,0.622481164
727,0.581621745,0.481998389,0.785789832,0.622481164
728,0.581621745,0.481998389,0.783556974,0.622481164
729,0.581621745,0.481998389,0.79662828,0.622481164
730,0.581621745,0.481998389,0.803239036,0.622481164
731,0.581621745,0.481998389,0.806581966,0.622481164
732,0.581621745,0.481998389,0.762973374,0.622481164
733,0.581621745,0.584337213,0.737815739,0.622481164
734,0.581621745,0.624185689,0.732201354,0.622481164
735,0.581621745,0.624185689,0.658229623,0.622481164
736,0.581621745,0.624185689,0.697483496,0.622481164
737,0.581621745,0.624185689,0.73542609,0.622481164
738,0.630060521,0.624185689,0.763119117,0.622481164
739,0.630060521,0.624185689,0.758069112,0.592055642
740,0.656161361,0.624185689,0.779328321,0.592055642
741,0.656161361,0.624185689,0.798802405,0.592055642
742,0.731904122,0.624185689,0.798802405,0.592055642
743,0.731904122,0.624185689,0.803812923,0.592055642
744,0.731904122,0.624185689,0.806612322,0.592055642
745,0.731904122,0.716945775,0.766281706,0.592055642
746,0.731904122,0.716945775,0.788067318,0.592055642
747,0.731904122,0.716945775,0.798996892,0.592055642
748,0.731904122,0.716945775,0.794355981,0.60622051
749,0.731904122,0.716945775,0.797106758,0.60622051
750,0.731904122,0.716945775,0.782947821,0.60622051
751,0.731904122,0.716945775,0.795206103,0.60622051
752,0.731904122,0.716945775,0.801969147,0.60622051
753,0.731904122,0.716945775,0.795558469,0.60622051
754,0.706053307,0.716474199,0.777677221,0.625950264
755,0.706053307,0.716474199,0.771790154,0.625950264
756,0.706053307,0.716474199,0.789591814,0.625950264
757,0.706053307,0.716474199,0.799144275,0.625950264
758,0.706053307,0.716474199,0.804246322,0.625950264
759,0.706053307,0.716474199,0.786854095,0.625950264
760,0.706053307,0.716474199,0.798345594,0.625950264
761,0.706053307,0.716474199,0.80413207,0.625950264
762,0.706053307,0.716474199,0.807045671,0.625950264
763,0.706053307,0.716474199,0.808512654,0.625950264
764,0.706053307,0.716474199,0.809246145,0.625950264
765,0.706053307,0.716474199,0.809617982,0.625950264
766,0.615042025,0.597794371,0.612058913,0.625950264
767,0.59639077,0.597794371,0.635733387,0.59465275
768,0.59639077,0.597794371,0.649654515,0.59465275
769,0.59639077,0.597794371,0.69354987,0.59465275
770,0.59639077,0.597794371,0.733636241,0.59465275
771,0.59639077,0.597794371,0.762748773,0.59465275
772,0.59639077,0.597794371,0.762770994,0.59465275
773,0.59639077,0.597794371,0.78411816,0.59465275
774,0.59639077,0.597794371,0.685719026,0.59465275
775,0.59639077,0.597794371,0.656179661,0.59465275
776,0.57351949,0.57941399,0.666411445,0.59465275
777,0.57351949,0.57941399,0.702808278,0.59465275
778,0.57351949,0.57941399,0.738705417,0.59465275
779,0.57351949,0.57941399,0.747035712,0.59465275
780,0.57351949,0.57941399,0.780984886,0.59465275
781,0.57351949,0.57941399,0.78947218,0.59465275
782,0.5565882,0.590011889,0.558769395,0.593057045
783,0.5565882,0.598416908,0.546260368,0.535233983
784,0.5565882,0.667795476,0.546260368,0.535233983
785,0.5565882,0.572551146,0.652182611,0.52726951
786,0.5565882,0.572551146,0.756890786,0.52726951
787,0.618894954,0.572551146,0.778893771,0.544380595
788,0.558552696,0.582780305,0.539968824,0.550179196
789,0.609610088,0.582780305,0.539968824,0.550179196
790,0.579129584,0.582780305,0.637651282,0.550179196
791,0.579129584,0.582780305,0.705159076,0.550179196
792,0.579129584,0.582780305,0.748246256,0.550179196
793,0.579129584,0.582780305,0.774456487,0.550179196
794,0.638070211,0.582780305,0.789894923,0.550179196
795,0.638070211,0.695223492,0.789894923,0.550179196
796,0.638070211,0.695223492,0.799364131,0.550179196
797,0.638070211,0.695223492,0.804390401,0.550179196
798,0.645718157,0.695223492,0.767835336,0.623532514
799,0.645718157,0.695223492,0.769648868,0.628349772
800,0.645718157,0.695223492,0.789787976,0.623030822
801,0.645718157,0.695223492,0.799875759,0.623030822
802,0.645718157,0.695223492,0.804928765,0.623030822
803,0.645718157,0.695223492,0.807459825,0.623030822
804,0.645718157,0.695223492,0.799268291,0.623030822
805,0.645718157,0.695223492,0.784651299,0.623030822
806,0.645718157,0.70070483,0.79732508,0.623030822
807,0.645718157,0.70070483,0.803662255,0.623030822
808,0.645718157,0.70070483,0.786739429,0.623030822
809,0.645718157,0.70070483,0.798369643,0.623030822
810,0.645718157,0.70070483,0.804184786,0.623030822
811,0.645718157,0.712235569,0.807092375,0.623030822
812,0.645718157,0.712235569,0.798421179,0.623030822
813,0.645718157,0.712235569,0.799148085,0.623030822
814,0.664494885,0.715734423,0.648959601,0.619120704
815,0.664494885,0.677155981,0.648959601,0.619120704
816,0.664494885,0.627701464,0.695570865,0.619120704
817,0.664494885,0.627701464,0.736558738,0.619120704
818,0.664494885,0.627701464,0.755100997,0.619120704
819,0.664494885,0.653646181,0.773461313,0.619120704
820,0.664494885,0.653646181,0.777288293,0.619120704
821,0.664494885,0.653646181,0.74853016,0.619120704
822,0.664494885,0.663661663,0.775654489,0.619120704
823,0.664494885,0.663661663,0.791021949,0.619120704
824,0.664494885,0.663661663,0.799608327,0.619120704
825,0.674080002,0.663661663,0.784362631,0.62831892
826,0.674080002,0.663661663,0.803252165,0.62831892
827,0.674080002,0.663661663,0.806513252,0.62831892
828,0.674080002,0.663661663,0.788037379,0.62831892
829,0.674080002,0.663661663,0.76057366,0.62831892
830,0.674080002,0.663661663,0.766258384,0.62831892
831,0.674080002,0.663661663,0.78812214,0.62831892
832,0.691694964,0.663661663,0.799057544,0.62831892
833,0.658574827,0.663661663,0.78455057,0.632332285
834,0.658574827,0.663661663,0.777660639,0.632332285
835,0.658574827,0.663661663,0.754458285,0.632332285
836,0.649725267,0.663661663,0.659462226,0.632332285
837,0.649725267,0.623269692,0.676225452,0.632332285
838,0.649725267,0.623269692,0.713859895,0.632332285
839,0.604935219,0.601551196,0.712502863,0.632332285
840,0.604935219,0.578944892,0.753938224,0.632332285
841,0.604935219,0.578944892,0.778312508,0.632332285
842,0.604935219,0.578944892,0.603287997,0.632332285
843,0.574688458,0.578944892,0.648158235,0.535135388
844,0.574688458,0.578944892,0.692357863,0.535135388
845,0.574688458,0.578944892,0.715509358,0.535135388
846,0.574688458,0.578944892,0.772606869,0.535135388
847,0.574688458,0.578944892,0.786713278,0.535135388
848,0.574688458,0.578944892,0.79606156,0.535135388
849,0.574688458,0.650319904,0.804794081,0.535135388
850,0.574688458,0.650319904,0.79672696,0.535135388
851,0.574688458,0.683687084,0.798028439,0.535135388
852,0.574688458,0.683687084,0.781395988,0.535135388
853,0.528140542,0.555614718,0.510361135,0.524365919
854,0.501733515,0.501442283,0.500973985,0.524365919
855,0.572069502,0.501442283,0.500973985,0.489642407
856,0.465954185,0.448304414,0.554603766,0.466416236
857,0.465954185,0.448304414,0.638122444,0.466416236
858,0.465954185,0.448304414,0.701971503,0.466416236
859,0.465954185,0.448304414,0.744940892,0.466416236
860,0.465954185,0.448304414,0.771948016,0.466416236
861,0.465954185,0.448304414,0.768914093,0.52929097
862,0.465954185,0.448304414,0.786695831,0.52929097
863,0.465954185,0.448304414,0.786911339,0.52929097
864,0.536582241,0.448304414,0.736620766,0.52929097
865,0.536582241,0.448304414,0.770451239,0.52929097
866,0.536582241,0.448304414,0.788796047,0.52929097
867,0.536582241,0.448304414,0.798683238,0.52929097
868,0.536582241,0.448304414,0.765048418,0.580064047
869,0.536582241,0.61036837,0.704389637,0.580064047
870,0.536582241,0.61036837,0.704389637,0.580064047
871,0.536582241,0.61036837,0.689470391,0.580064047
872,0.536582241,0.61036837,0.698636221,0.580064047
873,0.536582241,0.61036837,0.737387004,0.580064047
874,0.536582241,0.61036837,0.765227948,0.580064047
875,0.595426069,0.61036837,0.764250499,0.580064047
876,0.595426069,0.61036837,0.785008861,0.580064047
877,0.595426069,0.61036837,0.796446236,0.580064047
878,0.595426069,0.61036837,0.790670096,0.580064047
879,0.595426069,0.643195651,0.775254474,0.606408963
880,0.595426069,0.643195651,0.789970327,0.606408963
881,0.595426069,0.643195651,0.788598131,0.606408963
882,0.595426069,0.643195651,0.773890596,0.606408963
883,0.595426069,0.643195651,0.769751275,0.606408963
884,0.595426069,0.650666495,0.769208477,0.606408963
885,0.595426069,0.650666495,0.630895217,0.606408963
886,0.595426069,0.618133171,0.660083284,0.606408963
887,0.595426069,0.618133171,0.70485948,0.606408963
888,0.6148998,0.618133171,0.742338659,0.606408963
889,0.6148998,0.618133171,0.750065323,0.606408963
890,0.6148998,0.618133171,0.776259891,0.606408963
891,0.656766851,0.618133171,0.79124356,0.606408963
892,0.656766851,0.618133171,0.799678588,0.606408963
893,0.656766851,0.618133171,0.804367698,0.606408963
894,0.656766851,0.618133171,0.806948051,0.606408963
895,0.656766851,0.618133171,0.798237021,0.606408963
896,0.656766851,0.618133171,0.779044083,0.606408963
897,0.661424771,0.701510297,0.740091879,0.606408963
898,0.661424771,0.701510297,0.768767795,0.606408963
899,0.661424771,0.701510297,0.767025631,0.606408963
900,0.661424771,0.701510297,0.736594087,0.606408963
901,0.709753022,0.701510297,0.736594087,0.606408963
902,0.709753022,0.701510297,0.74190251,0.606408963
903,0.68873264,0.701510297,0.769461414,0.606408963
904,0.68873264,0.641050593,0.647136067,0.606408963
905,0.590502147,0.608998064,0.659116782,0.606408963
906,0.590502147,0.608998064,0.707921966,0.606408963
907,0.590502147,0.608998064,0.745642771,0.606408963
908,0.590502147,0.608998064,0.683957229,0.606408963
909,0.590502147,0.608998064,0.702971096,0.606408963
910,0.590502147,0.608998064,0.734481789,0.606408963
911,0.590502147,0.608998064,0.761239015,0.606408963
912,0.590502147,0.608998064,0.761087592,0.59537149
913,0.590502147,0.608998064,0.726272116,0.59537149
914,0.680128828,0.608998064,0.726272116,0.59537149
915,0.680128828,0.608998064,0.758074935,0.59537149
916,0.680128828,0.608998064,0.779006906,0.59537149
917,0.680128828,0.608998064,0.791988173,0.59537149
918,0.680128828,0.608998064,0.799736446,0.654080423
919,0.699945815,0.664380433,0.768450696,0.654080423
920,0.699945815,0.677993029,0.771016584,0.654080423
921,0.699945815,0.679364309,0.767062476,0.661090383
922,0.699945815,0.679364309,0.783979047,0.661090383
923,0.664948524,0.658075645,0.738805922,0.661090383
924,0.680443473,0.658075645,0.790494409,0.615420408
925,0.680443473,0.658075645,0.799678181,0.615420408
926,0.680443473,0.658075645,0.804554578,0.615420408
927,0.702271297,0.658075645,0.807135033,0.615420408
928,0.702271297,0.658075645,0.808496389,0.615420408
929,0.702271297,0.658075645,0.80921263,0.615420408
930,0.702271297,0.658075645,0.809588533,0.615420408
931,0.702271297,0.658075645,0.809785376,0.615420408
932,0.702271297,0.658075645,0.809888242,0.626092055
933,0.702271297,0.658075645,0.809941898,0.634654856
934,0.702271297,0.693511677,0.809969838,0.643744054
935,0.702271297,0.693511677,0.809984363,0.643744054
936,0.702271297,0.693511677,0.799866918,0.643744054
937,0.702271297,0.693511677,0.799870827,0.643744054
938,0.702271297,0.693511677,0.69710741,0.643744054
939,0.702901179,0.658836093,0.66225204,0.643744054
940,0.702901179,0.658836093,0.718287177,0.643744054
941,0.702901179,0.652647276,0.755224167,0.643744054
942,0.702901179,0.652647276,0.778152372,0.643744054
943,0.702901179,0.652647276,0.791846331,0.643744054
944,0.702901179,0.652647276,0.765320844,0.643744054
945,0.695844969,0.670718018,0.769859261,0.666266407
946,0.695844969,0.670718018,0.761782569,0.666266407
947,0.652595461,0.670718018,0.781440994,0.666266407
948,0.652595461,0.670718018,0.791270207,0.666266407
949,0.652595461,0.670718018,0.788396216,0.666266407
950,0.652595461,0.670718018,0.793078664,0.666266407
951,0.652595461,0.670718018,0.778652643,0.666266407
952,0.652595461,0.670718018,0.792796461,0.649781487
953,0.652595461,0.670718018,0.8006333,0.649781487
954,0.652595461,0.670718018,0.804934185,0.649781487
955,0.652595461,0.670718018,0.80727586,0.649781487
956,0.708629975,0.670718018,0.80917554,0.649781487
957,0.708629975,0.670718018,0.789310574,0.649781487
958,0.708629975,0.670718018,0.799631383,0.649781487
959,0.708629975,0.670718018,0.804803739,0.649781487
960,0.708629975,0.670718018,0.807395894,0.649781487
961,0.71764314,0.670718018,0.808694959,0.649781487
962,0.722734301,0.670718018,0.809345985,0.649781487
963,0.722734301,0.670718018,0.809672246,0.649781487
964,0.722734301,0.670718018,0.780056199,0.649781487
965,0.722734301,0.670718018,0.795027726,0.646607342
966,0.722734301,0.670718018,0.782637983,0.646607342
967,0.722734301,0.670718018,0.755961268,0.646607342
968,0.722734301,0.670718018,0.744987357,0.646607342
969,0.722734301,0.670718018,0.740049305,0.646607342
970,0.694389338,0.670718018,0.756302466,0.656325858
971,0.694389338,0.670718018,0.773790139,0.656325858
972,0.694389338,0.670718018,0.787214523,0.656325858
973,0.694389338,0.670718018,0.796266988,0.656325858
974,0.694389338,0.693679154,0.801963357,0.656325858
975,0.694389338,0.693679154,0.80539661,0.656325858
976,0.694389338,0.693679154,0.807405771,0.656325858
977,0.694389338,0.710172174,0.808556618,0.656325858
978,0.694389338,0.710172174,0.809205176,0.656325858
979,0.694389338,0.681407833,0.809566021,0.656325858
980,0.694389338,0.681407833,0.747416201,0.656325858
981,0.694389338,0.681407833,0.747524696,0.656325858
982,0.694389338,0.681407833,0.763170646,0.656325858
983,0.662980511,0.681407833,0.759710205,0.656325858
984,0.662980511,0.681407833,0.752034318,0.656325858
985,0.662980511,0.681407833,0.774103144,0.656325858
986,0.662980511,0.681407833,0.785137558,0.656325858
987,0.662980511,0.681407833,0.794111771,0.656325858
988,0.688840553,0.681407833,0.800327382,0.656325858
989,0.688840553,0.681407833,0.804299439,0.656325858
990,0.688840553,0.681407833,0.806717594,0.656325858
991,0.688840553,0.685575688,0.787974794,0.656325858
992,0.688840553,0.685575688,0.804331651,0.656325858
993,0.688840553,0.704737087,0.80711181,0.656325858
994,0.688840553,0.704737087,0.77560044,0.656325858
995,0.688840553,0.704737087,0.776322488,0.656325858
996,0.688840553,0.704737087,0.789222323,0.656325858
997,0.688840553,0.704737087,0.795491728,0.656325858
998,0.688840553,0.704737087,0.800686148,0.656325858
999,0.688840553,0.704737087,0.806126749,0.656325858
1000,0.688840553,0.704737087,0.807548446,0.656325858
